date,temp,precip,sw_in,rel_hum,wind_speed
2020-01-19 15:00:00,258.5,0,391.83,72.2,3.76
2020-01-19 16:00:00,258,0,256.17,72.32,3.66
2020-01-19 17:00:00,257.25,0,61.33,73.42,3.63
2020-01-19 18:00:00,256.83,0,0.33,77.83,3.27
2020-01-19 19:00:00,256.6,0,0,75.52,2.83
2020-01-19 20:00:00,256.47,0,0,71.68,2.95
2020-01-19 21:00:00,256.23,0,0,75.43,2.95
2020-01-19 22:00:00,256.02,0,0,76.3,2.36
2020-01-19 23:00:00,255.72,0,0,78.95,2.56
2020-01-20 00:00:00,255.63,0,0,77.08,2.4
2020-01-20 01:00:00,255.55,0,0,77.37,3.4
2020-01-20 02:00:00,255.53,0,0,76.18,2.47
2020-01-20 03:00:00,255.45,0,0,69.07,1.52
2020-01-20 04:00:00,255.48,0,0,65.95,1.87
2020-01-20 05:00:00,255.85,0,0,63.22,3.15
2020-01-20 06:00:00,255.78,0,0,55.1,1.6
2020-01-20 07:00:00,256.1,0,0,50.13,1.37
2020-01-20 08:00:00,256.48,0,0.5,39.1,1.51
2020-01-20 09:00:00,257.57,0,25.67,29.17,1.29
2020-01-20 10:00:00,259.38,0,192,25.25,0.45
2020-01-20 11:00:00,262.88,0,323,18.32,0.24
2020-01-20 12:00:00,262.17,0,422.33,21.93,1.66
2020-01-20 13:00:00,263.4,0,481.17,20.77,0.48
2020-01-20 14:00:00,263.63,0,459.33,20.25,0.93
2020-01-20 15:00:00,264.93,0,365.5,16.78,0.52
2020-01-20 16:00:00,263.35,0,235.17,15.87,2.53
2020-01-20 17:00:00,261.77,0,66.17,17.05,3.09
2020-01-20 18:00:00,261.22,0,0.33,16.08,3.25
2020-01-20 19:00:00,262.2,0,0,15,2.75
2020-01-20 20:00:00,264.05,0,0.17,14.3,3.88
2020-01-20 21:00:00,265.55,0,0,16.35,3.04
2020-01-20 22:00:00,266.02,0,0,20.72,2.28
2020-01-20 23:00:00,266.4,0,0,22.62,1.68
2020-01-21 00:00:00,267.68,0,0,25.85,1.5
2020-01-21 01:00:00,268.2,0,0,20.53,1.07
2020-01-21 02:00:00,268.82,0,0,19.73,1.56
2020-01-21 03:00:00,269,0,0,28.83,2.1
2020-01-21 04:00:00,268.6,0,0,28.88,1.87
2020-01-21 05:00:00,268.72,0,0,18.37,2.37
2020-01-21 06:00:00,269,0,0,17.27,2.44
2020-01-21 07:00:00,269.15,0,0,27.45,2.17
2020-01-21 08:00:00,269.22,0,0.5,35.43,2.29
2020-01-21 09:00:00,269.15,0,26.5,38.98,1.54
2020-01-21 10:00:00,270.63,0,189.5,35.7,1.17
2020-01-21 11:00:00,272.08,0,316,33.2,0.87
2020-01-21 12:00:00,273.18,0,412,32.93,1.59
2020-01-21 13:00:00,274.28,0,464.33,30.65,1.27
2020-01-21 14:00:00,273.42,0,410.5,27.45,1.47
2020-01-21 15:00:00,273.42,0,355.83,22.17,1.45
2020-01-21 16:00:00,272.12,0,179,18.67,1.5
2020-01-21 17:00:00,271.27,0,48.33,14.05,1.91
2020-01-21 18:00:00,270.3,0,0.33,15.32,2.24
2020-01-21 19:00:00,270.37,0,0,12.82,3.23
2020-01-21 20:00:00,269.88,0,0,15.57,3.03
2020-01-21 21:00:00,270.57,0,0,19.75,2.3
2020-01-21 22:00:00,270.77,0,0,23.55,2.29
2020-01-21 23:00:00,270.73,0,0,25.42,3.55
2020-01-22 00:00:00,270.8,0,0,28.2,3.69
2020-01-22 01:00:00,270.85,0,0,28.22,3.45
2020-01-22 02:00:00,270.92,0,0,29.78,2.9
2020-01-22 03:00:00,271.33,0,0,30.13,2.02
2020-01-22 04:00:00,271.77,0,0,30.65,1.93
2020-01-22 05:00:00,272.05,0,0,27.83,1.61
2020-01-22 06:00:00,272,0,0,25.75,1.43
2020-01-22 07:00:00,271.78,0,0,22.13,1.87
2020-01-22 08:00:00,272.6,0,0.5,17.73,1.9
2020-01-22 09:00:00,272.57,0,26.5,17.03,1.64
2020-01-22 10:00:00,273.58,0,194.17,17.63,2.11
2020-01-22 11:00:00,275.27,0,324.67,17.42,1.03
2020-01-22 12:00:00,276.18,0,412.83,18.1,0.99
2020-01-22 13:00:00,275.68,0,470.5,17.55,1.23
2020-01-22 14:00:00,276.7,0,453.17,17.95,1.23
2020-01-22 15:00:00,276.28,0,366.67,17.03,1.43
2020-01-22 16:00:00,275.52,0,243.67,17.27,3.08
2020-01-22 17:00:00,274.42,0,69.5,16.98,2.8
2020-01-22 18:00:00,272.2,0,0.17,20.57,2.48
2020-01-22 19:00:00,271.3,0,0,23.12,2.02
2020-01-22 20:00:00,271.98,0,0,19.4,0.91
2020-01-22 21:00:00,272.32,0,0.33,16.33,0.84
2020-01-22 22:00:00,272.58,0,0.17,15.12,1.54
2020-01-22 23:00:00,272.52,0,0,15.62,1.79
2020-01-23 00:00:00,272.35,0,0,15.87,1.42
2020-01-23 01:00:00,271.48,0,0,16.83,1.48
2020-01-23 02:00:00,271.75,0,0,15.5,1.37
2020-01-23 03:00:00,271.88,0,0,14.9,1.18
2020-01-23 04:00:00,271.75,0,0,14.58,1.41
2020-01-23 05:00:00,271.97,0,0,14.2,2.3
2020-01-23 06:00:00,272.7,0,0,13.08,2.09
2020-01-23 07:00:00,272.65,0,0,13.13,1.92
2020-01-23 08:00:00,273.1,0,0.83,11.97,1.75
2020-01-23 09:00:00,273.33,0,28.5,12.03,2.1
2020-01-23 10:00:00,274.83,0,198.83,12.82,1.68
2020-01-23 11:00:00,275.3,0,336,16.78,3.16
2020-01-23 12:00:00,273.45,0,437.5,24.63,5.13
2020-01-23 13:00:00,273,0,482,28.1,5.28
2020-01-23 14:00:00,273.2,0,462.83,29.13,4.54
2020-01-23 15:00:00,273.3,0,382,28.73,4.31
2020-01-23 16:00:00,272.57,0,254.83,30.02,4.37
2020-01-23 17:00:00,272.82,0,73.17,22.07,3.43
2020-01-23 18:00:00,271.33,0,0.33,23.47,3.83
2020-01-23 19:00:00,271.45,0,0,22.18,3.16
2020-01-23 20:00:00,272.48,0,0,19.48,2.79
2020-01-23 21:00:00,272.82,0,0,18.58,2.61
2020-01-23 22:00:00,272.4,0,0,19.62,2.97
2020-01-23 23:00:00,272.13,0,0,20.15,2.67
2020-01-24 00:00:00,271.72,0,0,21.03,2.29
2020-01-24 01:00:00,272.1,0,0,19.82,1.67
2020-01-24 02:00:00,271.73,0,0,19.93,1.09
2020-01-24 03:00:00,271.72,0,0,20.35,2.21
2020-01-24 04:00:00,271.53,0,0,21.85,1.26
2020-01-24 05:00:00,271.62,0,0,23.57,1.49
2020-01-24 06:00:00,271.65,0,0,27.72,2.15
2020-01-24 07:00:00,271.62,0,0,32.92,2.76
2020-01-24 08:00:00,271.65,0,1,33.25,2.46
2020-01-24 09:00:00,271.58,0,38.83,33.97,2.98
2020-01-24 10:00:00,272.37,0,180.5,32.8,2.96
2020-01-24 11:00:00,272.85,0,313.33,33.52,2.36
2020-01-24 12:00:00,274.08,0,400.67,34.2,2.2
2020-01-24 13:00:00,274.52,0,414.83,36.37,2.6
2020-01-24 14:00:00,273.37,0,415.17,45.85,3.43
2020-01-24 15:00:00,273.53,0,338.83,48.78,3.03
2020-01-24 16:00:00,273.97,0,193.33,44.87,1.84
2020-01-24 17:00:00,271.92,0,48.67,50,1.69
2020-01-24 18:00:00,271.4,0,1,51.28,1.41
2020-01-24 19:00:00,271.18,0,0,52.65,1.17
2020-01-24 20:00:00,270.78,0,0.17,54.67,1.78
2020-01-24 21:00:00,270.5,0,0,54.4,1.19
2020-01-24 22:00:00,269.9,0,0,56.32,0.93
2020-01-24 23:00:00,269.25,0,0.5,60.13,1.63
2020-01-25 00:00:00,268.9,0,0.17,65.98,2.33
2020-01-25 01:00:00,269.1,0,0,65.67,1.78
2020-01-25 02:00:00,269.05,0,0,67.05,2.11
2020-01-25 03:00:00,269.02,0,0,70.78,1.93
2020-01-25 04:00:00,268.78,0,0,71.07,1.38
2020-01-25 05:00:00,268.47,0,0,67.62,1.47
2020-01-25 06:00:00,268.53,0,0,69.92,0.95
2020-01-25 07:00:00,268.52,0,0,70.45,0.7
2020-01-25 08:00:00,268.13,0,1.17,71.27,0.88
2020-01-25 09:00:00,268.28,0,35.17,71.05,1.39
2020-01-25 10:00:00,268.23,0,100.5,70.27,1.07
2020-01-25 11:00:00,269.1,0,177.5,66.35,0.99
2020-01-25 12:00:00,270.07,0,243.33,63.55,0.93
2020-01-25 13:00:00,269.87,0,260.17,68.18,0.72
2020-01-25 14:00:00,269.93,0,261.67,69.32,0.74
2020-01-25 15:00:00,268.95,0,209.33,72.95,0.73
2020-01-25 16:00:00,268.53,0,160.83,75.05,0.35
2020-01-25 17:00:00,267.13,0,32.33,79.05,1.37
2020-01-25 18:00:00,266.73,0,0.67,79.87,0.52
2020-01-25 19:00:00,266.63,0,0,79.03,0.8
2020-01-25 20:00:00,266.33,0,0,78.6,0.96
2020-01-25 21:00:00,266.28,0,0,74.93,1.28
2020-01-25 22:00:00,266.25,0,0,73.08,1.64
2020-01-25 23:00:00,266.37,0,0,73.77,1.64
2020-01-26 00:00:00,266.35,0,0,74.13,1.93
2020-01-26 01:00:00,266.27,0,0,77,2.03
2020-01-26 02:00:00,266.2,0,0,76,2.07
2020-01-26 03:00:00,266.68,0,0.33,72.38,1.45
2020-01-26 04:00:00,266.83,0,0,74.57,0.84
2020-01-26 05:00:00,266.52,0,0,76.65,1.75
2020-01-26 06:00:00,266.08,0,0,75.4,2.5
2020-01-26 07:00:00,265.83,0,0,73.4,1.4
2020-01-26 08:00:00,265.73,0,1.83,77.22,0.81
2020-01-26 09:00:00,265.83,0,50.67,78.07,1.3
2020-01-26 10:00:00,266.2,0,120.17,72.65,0.75
2020-01-26 11:00:00,268.52,0,317.83,61.32,0.42
2020-01-26 12:00:00,269.55,0,344.83,60.35,0.41
2020-01-26 13:00:00,268.68,0,425.83,66.05,0.42
2020-01-26 14:00:00,267.55,0,385.83,71,0.5
2020-01-26 15:00:00,267.43,0,367.33,72.67,0.47
2020-01-26 16:00:00,266.87,0,197.67,75.23,0.7
2020-01-26 17:00:00,266.67,0,48.17,73.85,0.61
2020-01-26 18:00:00,265.52,0,1,82.68,0.63
2020-01-26 19:00:00,264.8,0,0,86.48,1.23
2020-01-26 20:00:00,264.87,0,0,75.53,2.69
2020-01-26 21:00:00,264.93,0,0,69.95,2.74
2020-01-26 22:00:00,264.65,0,0,74.95,3.58
2020-01-26 23:00:00,264.78,0,0,69.35,2.53
2020-01-27 00:00:00,265.22,0,0,65,2.88
2020-01-27 01:00:00,264.95,0,0,68.48,4.38
2020-01-27 02:00:00,265,0,0,72.83,3.49
2020-01-27 03:00:00,264.95,0,0,70.12,2.44
2020-01-27 04:00:00,265.12,0,0,69.58,2.28
2020-01-27 05:00:00,265.22,0,0,70.63,3.35
2020-01-27 06:00:00,264.95,0,0,70.42,2.85
2020-01-27 07:00:00,264.95,0,0,70.43,2.14
2020-01-27 08:00:00,264.83,0,3.17,69.27,2.49
2020-01-27 09:00:00,264.95,0,43.67,67.13,2.75
2020-01-27 10:00:00,266.4,0,205.5,60.08,0.65
2020-01-27 11:00:00,267.87,0,338,53.9,1.09
2020-01-27 12:00:00,268.82,0,437.5,45.9,1.46
2020-01-27 13:00:00,269.65,0,490,41.5,0.67
2020-01-27 14:00:00,267.72,0,456.5,54.08,4.54
2020-01-27 15:00:00,267.38,0,310.67,57.37,4.69
2020-01-27 16:00:00,267.03,0,153.83,58.77,2.52
2020-01-27 17:00:00,266.5,0,40.17,63.47,3.25
2020-01-27 18:00:00,266.52,0,0.5,64.22,4.06
2020-01-27 19:00:00,266.57,0,0,60.75,4.3
2020-01-27 20:00:00,266.95,0,0,57,4.13
2020-01-27 21:00:00,266.72,0,0,61.1,7.33
2020-01-27 22:00:00,267.2,0,0,58.53,8.81
2020-01-27 23:00:00,267.28,0,0,58.08,9.94
2020-01-28 00:00:00,266.93,0,0,65.97,11.37
2020-01-28 01:00:00,266.57,0,0,75.67,11.03
2020-01-28 02:00:00,266.65,0,0,74.15,11.02
2020-01-28 03:00:00,266.67,0,0,77.17,8.07
2020-01-28 04:00:00,266.88,0,0,75.15,7.98
2020-01-28 05:00:00,266.75,0,0,78.33,7.29
2020-01-28 06:00:00,266.52,0.05,0,83.6,5.79
2020-01-28 07:00:00,266.05,0.1,0,89.92,4.79
2020-01-28 08:00:00,266.3,0,1,85.55,4.82
2020-01-28 09:00:00,266.55,0.08,46.83,78.75,7.3
2020-01-28 10:00:00,266.52,0,114,81.52,5.48
2020-01-28 11:00:00,266.33,0.26,147.5,86.3,3.52
2020-01-28 12:00:00,266.7,0.08,234.17,76.98,5.35
2020-01-28 13:00:00,266.15,0,211.33,84.38,5.52
2020-01-28 14:00:00,265.33,1.23,119.5,91.08,4.53
2020-01-28 15:00:00,263.6,0.45,129.5,88.77,3.93
2020-01-28 16:00:00,263.6,0.21,80.83,83.15,2.39
2020-01-28 17:00:00,263.35,0.15,33.67,76.22,6.23
2020-01-28 18:00:00,262.28,0.13,0.83,80.35,5.2
2020-01-28 19:00:00,261.55,0.58,0,86.35,1.68
2020-01-28 20:00:00,261.35,0.06,0,74.3,4.75
2020-01-28 21:00:00,260.8,0.12,0,78.48,2.08
2020-01-28 22:00:00,260.57,0.3,0,81.63,3.05
2020-01-28 23:00:00,260.28,0.5,0,88.33,1.38
2020-01-29 00:00:00,260.17,0.51,0,88.93,1.14
2020-01-29 01:00:00,260.48,0.3,0,83.9,1.61
2020-01-29 02:00:00,260.57,0.33,0,87.38,1.77
2020-01-29 03:00:00,260.5,0.7,0,89.05,1.71
2020-01-29 04:00:00,260.65,0.71,0,89.98,2.07
2020-01-29 05:00:00,261.03,1.39,0,89.8,1.54
2020-01-29 06:00:00,261.33,0.75,0.17,86.82,4.79
2020-01-29 07:00:00,261.12,0.28,0,82.1,6.85
2020-01-29 08:00:00,260.92,0.5,0.83,83.72,6.3
2020-01-29 09:00:00,260.92,0.26,34.17,81.8,3.25
2020-01-29 10:00:00,260.73,0.53,118.5,87.27,1.74
2020-01-29 11:00:00,261.2,0.33,190.67,80.22,6.13
2020-01-29 12:00:00,261.57,0.43,248.5,77.65,6.29
2020-01-29 13:00:00,261.78,0.2,294.5,78.63,6.16
2020-01-29 14:00:00,261.95,0.16,269.83,76.3,7.84
2020-01-29 15:00:00,261.92,0.43,183.5,79.9,7.45
2020-01-29 16:00:00,261.85,0.41,103.17,83.67,4.47
2020-01-29 17:00:00,261.92,0.41,35.5,84.82,3.45
2020-01-29 18:00:00,262.3,0.51,1.67,83.12,4.71
2020-01-29 19:00:00,262.45,0.44,0,84.6,3.8
2020-01-29 20:00:00,262.35,0.41,0,86.22,2.19
2020-01-29 21:00:00,262.22,0.45,0,89.58,2.52
2020-01-29 22:00:00,262.45,0.36,0.17,84.1,2.29
2020-01-29 23:00:00,262.45,0.17,0,82.15,2.21
2020-01-30 00:00:00,262.1,0.41,0,84.48,2.46
2020-01-30 01:00:00,262.23,0.13,0,77.1,5.41
2020-01-30 02:00:00,262.35,0.14,0,76,8.76
2020-01-30 03:00:00,262.47,0.23,0,75.58,10.18
2020-01-30 04:00:00,262.57,0.1,0,75.35,7.75
2020-01-30 05:00:00,262.9,0,0,69.45,5.39
2020-01-30 06:00:00,263.78,0,0,61,9.05
2020-01-30 07:00:00,264.43,0.18,0,52.87,10.66
2020-01-30 08:00:00,265.25,0.06,1.83,47.67,10.13
2020-01-30 09:00:00,265.65,0.06,39.67,51.13,10.88
2020-01-30 10:00:00,266.93,0,230.33,52.32,9.78
2020-01-30 11:00:00,268.25,0,359.5,50.95,7.77
2020-01-30 12:00:00,268.72,0,475,50.53,7.08
2020-01-30 13:00:00,269.32,0,531.17,50.47,8.42
2020-01-30 14:00:00,269.37,0,453.83,45.78,8.32
2020-01-30 15:00:00,269.6,0,349.17,41.52,6.83
2020-01-30 16:00:00,269.32,0,216.83,42.68,6.51
2020-01-30 17:00:00,268.95,0,77.83,44.37,7.93
2020-01-30 18:00:00,269.52,0,3.67,32.93,8.71
2020-01-30 19:00:00,269.58,0,0,34.67,9.94
2020-01-30 20:00:00,270.22,0,0,39.67,6.81
2020-01-30 21:00:00,269.95,0,0,65,5.03
2020-01-30 22:00:00,269.23,0.22,0.17,81.53,2.63
2020-01-30 23:00:00,270.8,0.16,0.5,85.05,1.3
2020-01-31 00:00:00,271.6,0.41,0.83,84.32,3.77
2020-01-31 01:00:00,272.13,0.21,0.17,80.35,6.81
2020-01-31 02:00:00,272.4,0.36,0,78.25,7.54
2020-01-31 03:00:00,272.35,0.64,0,80.05,11.24
2020-01-31 04:00:00,272.3,0.59,0,78.03,13.79
2020-01-31 05:00:00,272.15,0.13,0,75.98,9.89
2020-01-31 06:00:00,272.15,0.48,0,79.05,10.82
2020-01-31 07:00:00,272.27,0.38,0,78.88,10.15
2020-01-31 08:00:00,272.42,0.27,1.67,76.8,9.8
2020-01-31 09:00:00,272.62,0.15,42.67,75.23,10.02
2020-01-31 10:00:00,272.57,0.14,117.33,74.78,7.26
2020-01-31 11:00:00,272.58,0,189.33,74.62,6.2
2020-01-31 12:00:00,272.98,0,309.67,72.23,6.14
2020-01-31 13:00:00,273.27,0,338,70.13,7.36
2020-01-31 14:00:00,273.23,0,298.83,71.1,6.94
2020-01-31 15:00:00,272.95,0,214.83,72.73,4.39
2020-01-31 16:00:00,273.23,0,229.33,67.42,5.68
2020-01-31 17:00:00,273.35,0,133,54.38,3.91
2020-01-31 18:00:00,272.43,0,2.17,48.4,1.66
2020-01-31 19:00:00,272.9,0,0,36.3,1.81
2020-01-31 20:00:00,273.02,0,0,24.97,3.05
2020-01-31 21:00:00,273.37,0,0,20.1,3.37
2020-01-31 22:00:00,273.48,0,0,20.82,3.73
2020-01-31 23:00:00,273.88,0,0,18.52,3.24
2020-02-01 00:00:00,274.55,0,0,17.35,2.29
2020-02-01 01:00:00,274.7,0,0,15.13,3.03
2020-02-01 02:00:00,274.83,0,0,15.95,2.5
2020-02-01 03:00:00,274.58,0,0,14.33,2.13
2020-02-01 04:00:00,274.5,0,0,12.9,2.14
2020-02-01 05:00:00,274.33,0,0,14.58,1.34
2020-02-01 06:00:00,273.9,0,0,22.43,4.83
2020-02-01 07:00:00,273.28,0,0,31.65,4.56
2020-02-01 08:00:00,273.17,0,1.5,40.78,5.31
2020-02-01 09:00:00,273.2,0,43.5,42.25,2
2020-02-01 10:00:00,274.78,0,237.5,39.22,2.85
2020-02-01 11:00:00,275.48,0,401.33,40.97,2.47
2020-02-01 12:00:00,275.28,0,461.67,43.45,1.14
2020-02-01 13:00:00,274.07,0,526.17,49.13,2.79
2020-02-01 14:00:00,273.82,0,491.83,53.35,4.04
2020-02-01 15:00:00,274.6,0,424.33,50.18,5.86
2020-02-01 16:00:00,274.63,0,280.5,52.03,4.95
2020-02-01 17:00:00,272.75,0,52.5,62.7,5.28
2020-02-01 18:00:00,271,0,3.33,78.27,3.12
2020-02-01 19:00:00,271.95,0,0,74,5.08
2020-02-01 20:00:00,271.48,0.1,0,70.33,5.99
2020-02-01 21:00:00,271.25,0.09,0,68.8,3.8
2020-02-01 22:00:00,271.02,0,0,70.72,3.66
2020-02-01 23:00:00,270.52,0,0,77.78,5.72
2020-02-02 00:00:00,270.22,0.2,0,79.58,3.82
2020-02-02 01:00:00,269.92,0.13,0,72.33,3.91
2020-02-02 02:00:00,269.7,0.05,0,66.45,5.06
2020-02-02 03:00:00,269.38,0,0,65.1,2.66
2020-02-02 04:00:00,269.33,0.08,0,62.38,4.56
2020-02-02 05:00:00,269.1,0.09,0,58.82,3.99
2020-02-02 06:00:00,268.8,0,0,56.15,1.56
2020-02-02 07:00:00,268.72,0,0,55.1,3.54
2020-02-02 08:00:00,268.63,0,2.67,51.63,2.86
2020-02-02 09:00:00,269.7,0,99.17,52.58,1.93
2020-02-02 10:00:00,271,0,302.33,65.35,3.04
2020-02-02 11:00:00,272.07,0,562.67,71.53,5.87
2020-02-02 12:00:00,272.45,0,519.33,75.13,6.16
2020-02-02 13:00:00,272.18,0,235.17,83.9,4.12
2020-02-02 14:00:00,272.5,0.8,196.17,86.2,1.46
2020-02-02 15:00:00,271.92,1.81,128.33,92.3,1.03
2020-02-02 16:00:00,271.93,1.43,84.83,95.73,1.47
2020-02-02 17:00:00,272.17,0.71,36.17,95.52,1.08
2020-02-02 18:00:00,273.28,0.56,2,87.27,4.01
2020-02-02 19:00:00,273.17,0.9,0.17,91.1,1.86
2020-02-02 20:00:00,273.17,0.76,0.17,90.35,3.71
2020-02-02 21:00:00,272.8,0.76,0,93.13,0.91
2020-02-02 22:00:00,272.9,0.61,0,91.88,2.02
2020-02-02 23:00:00,272.78,0.83,0,92.52,1.27
2020-02-03 00:00:00,272.85,1.16,0,89.98,1.25
2020-02-03 01:00:00,272.73,1.03,0.17,90.63,4.32
2020-02-03 02:00:00,272.72,1.16,0.33,88.72,3.34
2020-02-03 03:00:00,272.75,0.56,0.5,80.63,5.86
2020-02-03 04:00:00,272.02,0.84,0.17,86.25,3.19
2020-02-03 05:00:00,271.2,1.11,0,90.13,2.67
2020-02-03 06:00:00,271.4,0.43,0.33,83.85,4.82
2020-02-03 07:00:00,272.15,0.23,0.5,76.1,5.44
2020-02-03 08:00:00,272.47,0.36,6.17,74.98,3.04
2020-02-03 09:00:00,272.58,0.42,97.67,76.98,3.41
2020-02-03 10:00:00,272.57,0.43,190.5,79.38,3.62
2020-02-03 11:00:00,272.77,0.84,241,80.52,6.99
2020-02-03 12:00:00,272.93,0.71,278.83,79.32,8.79
2020-02-03 13:00:00,272.62,0.8,289.67,82.53,9.66
2020-02-03 14:00:00,272.92,0.7,268.67,80.45,7.87
2020-02-03 15:00:00,272.98,0.74,208.17,79.35,10.11
2020-02-03 16:00:00,272.88,0.94,129.83,79.55,8.46
2020-02-03 17:00:00,272.93,0.41,49.17,76.9,11.09
2020-02-03 18:00:00,272.47,0.8,5.17,80.62,9.14
2020-02-03 19:00:00,271.7,0.62,0,89,6.42
2020-02-03 20:00:00,271.68,1.15,0.33,85.32,5.21
2020-02-03 21:00:00,271.9,0.78,0,80.05,8.6
2020-02-03 22:00:00,271.82,0.76,0,77.07,12.13
2020-02-03 23:00:00,271.82,0.38,0,75.08,8.49
2020-02-04 00:00:00,272.13,0.17,0,70.67,3.84
2020-02-04 01:00:00,272.1,0,0,69.48,2.03
2020-02-04 02:00:00,272.02,0,0,68.57,6.25
2020-02-04 03:00:00,272.05,0,0,61.58,7.03
2020-02-04 04:00:00,272.15,0,0,58.68,7.72
2020-02-04 05:00:00,271.6,0,0,63.8,7.27
2020-02-04 06:00:00,271.35,0,0,65.82,7.37
2020-02-04 07:00:00,269.68,1.8,0,82.02,6.12
2020-02-04 08:00:00,266.62,0.41,1.67,86.52,3.58
2020-02-04 09:00:00,264.42,0.25,43.17,80.17,2.2
2020-02-04 10:00:00,263.27,0.15,167.67,74.88,2.19
2020-02-04 11:00:00,261.92,0.17,183.17,83.38,2.95
2020-02-04 12:00:00,261.13,0.49,280.83,78.2,2.31
2020-02-04 13:00:00,260.63,0.65,231.5,84.2,1.81
2020-02-04 14:00:00,259.85,0.11,253.5,76.48,2.79
2020-02-04 15:00:00,259.32,0.59,155.67,85.23,3.78
2020-02-04 16:00:00,259.1,1.37,102,83.42,3.13
2020-02-04 17:00:00,258.53,0.27,45.83,81.93,3.35
2020-02-04 18:00:00,258.6,0.59,4,83.03,3.01
2020-02-04 19:00:00,258.63,0.24,0,85.42,2.53
2020-02-04 20:00:00,258.45,0.21,0,85.52,2.48
2020-02-04 21:00:00,258.48,0.27,0,85.4,2.39
2020-02-04 22:00:00,258.35,0.45,0,87.5,1.93
2020-02-04 23:00:00,258.2,0.53,0,88.2,2.47
2020-02-05 00:00:00,258.63,0.45,0,87.78,2.6
2020-02-05 01:00:00,259.05,0.3,0,89,3.23
2020-02-05 02:00:00,259.27,0.48,0,89.15,3.08
2020-02-05 03:00:00,259.23,0.12,0,88.92,2.52
2020-02-05 04:00:00,259.25,0.33,0,89,3.98
2020-02-05 05:00:00,259.15,0.2,0,88.9,3.36
2020-02-05 06:00:00,258.98,0.25,0,88.87,3.59
2020-02-05 07:00:00,258.62,0.21,0,88.33,2.82
2020-02-05 08:00:00,258.23,0.42,4.17,88.2,2.2
2020-02-05 09:00:00,257.93,0.35,54.5,87.28,1.87
2020-02-05 10:00:00,257.55,0.15,142.33,86.47,1.42
2020-02-05 11:00:00,257.58,0.29,251.5,86.38,1.89
2020-02-05 12:00:00,257.97,0.34,292.67,86.63,2.09
2020-02-05 13:00:00,258.28,0.21,381,85.85,1.45
2020-02-05 14:00:00,258.2,0.28,318.67,85.88,2.29
2020-02-05 15:00:00,257.93,0.33,219.17,86.27,1.55
2020-02-05 16:00:00,257.87,0.27,146.5,86.5,3.01
2020-02-05 17:00:00,257.58,0.19,76.17,86.65,3.94
2020-02-05 18:00:00,257.42,0.13,5.67,86.58,6.93
2020-02-05 19:00:00,257.22,0.13,0,85.33,5.99
2020-02-05 20:00:00,257.22,0,0,83.53,1.1
2020-02-05 21:00:00,257.63,0,0,80.13,4.02
2020-02-05 22:00:00,258.28,0,0,72.65,8.6
2020-02-05 23:00:00,258.33,0.21,0,61.73,8.03
2020-02-06 00:00:00,257.13,0,0.17,72.43,1.31
2020-02-06 01:00:00,259.15,0,0,51.28,4.33
2020-02-06 02:00:00,260.25,0,0,39.97,4.34
2020-02-06 03:00:00,261.15,0,0,31.27,5.65
2020-02-06 04:00:00,261.48,0,0,26.38,5.86
2020-02-06 05:00:00,261.68,0,0,26.4,5.53
2020-02-06 06:00:00,262.2,0,0,28.35,3.72
2020-02-06 07:00:00,262.58,0,0,30.98,2.98
2020-02-06 08:00:00,262.35,0,2.83,30.57,3.37
2020-02-06 09:00:00,262.92,0,72.33,28.85,1.07
2020-02-06 10:00:00,264.7,0,255.5,27.42,1.19
2020-02-06 11:00:00,266.08,0,384.33,26.68,0.94
2020-02-06 12:00:00,267.18,0,369.5,27.95,0.99
2020-02-06 13:00:00,268.7,0,559,26.78,0.39
2020-02-06 14:00:00,270.27,0,546.83,30.87,1.47
2020-02-06 15:00:00,271.22,0,459,29.8,0.85
2020-02-06 16:00:00,269.67,0,325,37.53,0.92
2020-02-06 17:00:00,267.9,0,147.17,47.2,1.31
2020-02-06 18:00:00,267.42,0,4.5,44.12,0.92
2020-02-06 19:00:00,269.47,0,0.5,31.5,2.52
2020-02-06 20:00:00,267.5,0,0,35.52,2.87
2020-02-06 21:00:00,267.02,0,0,36.98,2.95
2020-02-06 22:00:00,269.02,0,0,29.63,5.41
2020-02-06 23:00:00,269.22,0,0,30.07,5.59
2020-02-07 00:00:00,269.27,0,0,30.78,4.49
2020-02-07 01:00:00,269.53,0,0,29.83,3.01
2020-02-07 02:00:00,268.72,0,0,30.85,3.52
2020-02-07 03:00:00,268.57,0,0,31.95,3.18
2020-02-07 04:00:00,268.53,0,0,33.75,3.7
2020-02-07 05:00:00,268.23,0,0,35.97,3.6
2020-02-07 06:00:00,267.9,0,0,41.1,3.29
2020-02-07 07:00:00,268.05,0,0,43.78,3.4
2020-02-07 08:00:00,268.13,0,2.83,44.77,3.56
2020-02-07 09:00:00,269.08,0,76.33,40.62,2.77
2020-02-07 10:00:00,269.97,0,261.83,37.08,1.22
2020-02-07 11:00:00,274.03,0,400.33,27.2,0.24
2020-02-07 12:00:00,274.43,0,492,27.9,0.55
2020-02-07 13:00:00,277.58,0,565.17,25.12,0.01
2020-02-07 14:00:00,276.73,0,550,26.25,0.48
2020-02-07 15:00:00,275.83,0,457.5,27.38,0.47
2020-02-07 16:00:00,275.78,0,325.83,30.45,1.16
2020-02-07 17:00:00,272.63,0,149,38.35,2.05
